frame_id,block_id,row,col,importance,motion,edge,selected_mode,rule_applied,x1,y1,x2,y2
34,r2c2,2,2,0.0625,0.0149,0.083,skip,default_skip,2560,1440,3840,2160
35,r0c0,0,0,0.2246,0.2903,0.1964,skip,default_skip,0,0,1280,720
35,r0c1,0,1,0.9786,1.0,0.9694,detect,high_importance_detect,1280,0,2560,720
35,r0c2,0,2,0.1196,0.2153,0.0786,skip,default_skip,2560,0,3840,720
35,r1c0,1,0,0.6571,0.6511,0.6596,detect,high_importance_detect,0,720,1280,1440
35,r1c1,1,1,0.9976,0.992,1.0,detect,high_importance_detect,1280,720,2560,1440
35,r1c2,1,2,0.3677,0.4786,0.3201,detect,motion_region_detect,2560,720,3840,1440
35,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
35,r2c1,2,1,0.3579,0.1664,0.44,skip,default_skip,1280,1440,2560,2160
35,r2c2,2,2,0.0547,0.0086,0.0744,skip,default_skip,2560,1440,3840,2160
36,r0c0,0,0,0.2202,0.2767,0.196,skip,default_skip,0,0,1280,720
36,r0c1,0,1,0.9559,0.9343,0.9652,detect,high_importance_detect,1280,0,2560,720
36,r0c2,0,2,0.1237,0.2342,0.0764,skip,default_skip,2560,0,3840,720
36,r1c0,1,0,0.6447,0.6185,0.6559,detect,high_importance_detect,0,720,1280,1440
36,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
36,r1c2,1,2,0.3763,0.5072,0.3202,detect,motion_region_detect,2560,720,3840,1440
36,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
36,r2c1,2,1,0.3549,0.1664,0.4356,skip,default_skip,1280,1440,2560,2160
36,r2c2,2,2,0.0584,0.0139,0.0775,skip,default_skip,2560,1440,3840,2160
37,r0c0,0,0,0.2202,0.2808,0.1943,skip,default_skip,0,0,1280,720
37,r0c1,0,1,0.9459,0.936,0.9502,detect,high_importance_detect,1280,0,2560,720
37,r0c2,0,2,0.1067,0.2001,0.0666,skip,default_skip,2560,0,3840,720
37,r1c0,1,0,0.627,0.5818,0.6464,detect,high_importance_detect,0,720,1280,1440
37,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
37,r1c2,1,2,0.352,0.4626,0.3046,detect,motion_region_detect,2560,720,3840,1440
37,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
37,r2c1,2,1,0.3682,0.1522,0.4608,skip,default_skip,1280,1440,2560,2160
37,r2c2,2,2,0.0727,0.0187,0.0958,skip,default_skip,2560,1440,3840,2160
38,r0c0,0,0,0.2146,0.2663,0.1925,skip,default_skip,0,0,1280,720
38,r0c1,0,1,0.9326,0.9034,0.9451,detect,high_importance_detect,1280,0,2560,720
38,r0c2,0,2,0.1058,0.1829,0.0727,skip,default_skip,2560,0,3840,720
38,r1c0,1,0,0.6062,0.5376,0.6357,detect,high_importance_detect,0,720,1280,1440
38,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
38,r1c2,1,2,0.3178,0.3943,0.285,skip,default_skip,2560,720,3840,1440
38,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
38,r2c1,2,1,0.3498,0.1417,0.4391,skip,default_skip,1280,1440,2560,2160
38,r2c2,2,2,0.073,0.0115,0.0994,skip,default_skip,2560,1440,3840,2160
39,r0c0,0,0,0.2182,0.2669,0.1973,skip,default_skip,0,0,1280,720
39,r0c1,0,1,0.9385,0.9293,0.9424,detect,high_importance_detect,1280,0,2560,720
39,r0c2,0,2,0.112,0.1803,0.0828,skip,default_skip,2560,0,3840,720
39,r1c0,1,0,0.5959,0.5523,0.6146,detect,high_importance_detect,0,720,1280,1440
39,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
39,r1c2,1,2,0.3178,0.3625,0.2987,skip,default_skip,2560,720,3840,1440
39,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
39,r2c1,2,1,0.3353,0.1385,0.4196,skip,default_skip,1280,1440,2560,2160
39,r2c2,2,2,0.0688,0.0121,0.0931,skip,default_skip,2560,1440,3840,2160
40,r0c0,0,0,0.2234,0.2776,0.2002,skip,default_skip,0,0,1280,720
40,r0c1,0,1,0.951,0.9676,0.9438,detect,high_importance_detect,1280,0,2560,720
40,r0c2,0,2,0.1133,0.1809,0.0843,skip,default_skip,2560,0,3840,720
40,r1c0,1,0,0.5871,0.5254,0.6136,detect,high_importance_detect,0,720,1280,1440
40,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
40,r1c2,1,2,0.3044,0.3284,0.2941,skip,default_skip,2560,720,3840,1440
40,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
40,r2c1,2,1,0.3303,0.1273,0.4173,skip,default_skip,1280,1440,2560,2160
40,r2c2,2,2,0.08,0.0108,0.1097,skip,default_skip,2560,1440,3840,2160
41,r0c0,0,0,0.2322,0.28,0.2117,skip,default_skip,0,0,1280,720
41,r0c1,0,1,0.9301,0.9491,0.922,detect,high_importance_detect,1280,0,2560,720
41,r0c2,0,2,0.1207,0.1923,0.09,skip,default_skip,2560,0,3840,720
41,r1c0,1,0,0.587,0.542,0.6063,detect,high_importance_detect,0,720,1280,1440
41,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
41,r1c2,1,2,0.3222,0.3503,0.3102,skip,default_skip,2560,720,3840,1440
41,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
41,r2c1,2,1,0.3379,0.1369,0.424,skip,default_skip,1280,1440,2560,2160
41,r2c2,2,2,0.0848,0.0199,0.1126,skip,default_skip,2560,1440,3840,2160
42,r0c0,0,0,0.2292,0.2811,0.207,skip,default_skip,0,0,1280,720
42,r0c1,0,1,0.9367,0.9695,0.9227,detect,high_importance_detect,1280,0,2560,720
42,r0c2,0,2,0.133,0.2094,0.1002,skip,default_skip,2560,0,3840,720
42,r1c0,1,0,0.5871,0.5373,0.6084,detect,high_importance_detect,0,720,1280,1440
42,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
42,r1c2,1,2,0.3166,0.3574,0.2991,skip,default_skip,2560,720,3840,1440
42,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
42,r2c1,2,1,0.342,0.1375,0.4297,skip,default_skip,1280,1440,2560,2160
42,r2c2,2,2,0.0922,0.0235,0.1217,skip,default_skip,2560,1440,3840,2160
43,r0c0,0,0,0.2337,0.2879,0.2104,skip,default_skip,0,0,1280,720
43,r0c1,0,1,0.9247,0.9479,0.9148,detect,high_importance_detect,1280,0,2560,720
43,r0c2,0,2,0.1352,0.2123,0.1021,skip,default_skip,2560,0,3840,720
43,r1c0,1,0,0.5927,0.5535,0.6094,detect,high_importance_detect,0,720,1280,1440
43,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
43,r1c2,1,2,0.3298,0.3634,0.3154,skip,default_skip,2560,720,3840,1440
43,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
43,r2c1,2,1,0.3317,0.1394,0.4142,skip,default_skip,1280,1440,2560,2160
43,r2c2,2,2,0.0814,0.0255,0.1054,skip,default_skip,2560,1440,3840,2160
44,r0c0,0,0,0.2401,0.2986,0.2151,skip,default_skip,0,0,1280,720
44,r0c1,0,1,0.9189,0.9241,0.9166,detect,high_importance_detect,1280,0,2560,720
44,r0c2,0,2,0.1432,0.2159,0.1121,skip,default_skip,2560,0,3840,720
44,r1c0,1,0,0.6006,0.568,0.6145,detect,high_importance_detect,0,720,1280,1440
44,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
44,r1c2,1,2,0.3344,0.3668,0.3205,skip,default_skip,2560,720,3840,1440
44,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
44,r2c1,2,1,0.3469,0.1459,0.4331,skip,default_skip,1280,1440,2560,2160
44,r2c2,2,2,0.0906,0.0257,0.1183,skip,default_skip,2560,1440,3840,2160
45,r0c0,0,0,0.2346,0.2821,0.2142,skip,default_skip,0,0,1280,720
45,r0c1,0,1,0.9156,0.9499,0.9009,detect,high_importance_detect,1280,0,2560,720
45,r0c2,0,2,0.1444,0.2222,0.111,skip,default_skip,2560,0,3840,720
45,r1c0,1,0,0.5966,0.5444,0.619,detect,high_importance_detect,0,720,1280,1440
45,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
45,r1c2,1,2,0.331,0.3532,0.3214,skip,default_skip,2560,720,3840,1440
45,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
45,r2c1,2,1,0.3407,0.1371,0.4279,skip,default_skip,1280,1440,2560,2160
45,r2c2,2,2,0.0912,0.0268,0.1188,skip,default_skip,2560,1440,3840,2160
46,r0c0,0,0,0.2371,0.3044,0.2082,skip,default_skip,0,0,1280,720
46,r0c1,0,1,0.9145,0.9545,0.8973,detect,high_importance_detect,1280,0,2560,720
46,r0c2,0,2,0.1534,0.2386,0.1169,skip,default_skip,2560,0,3840,720
46,r1c0,1,0,0.6065,0.5856,0.6155,detect,high_importance_detect,0,720,1280,1440
46,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
46,r1c2,1,2,0.333,0.3722,0.3163,skip,default_skip,2560,720,3840,1440
46,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
46,r2c1,2,1,0.3437,0.1468,0.4281,skip,default_skip,1280,1440,2560,2160
46,r2c2,2,2,0.092,0.0328,0.1174,skip,default_skip,2560,1440,3840,2160
47,r0c0,0,0,0.2329,0.2795,0.2129,skip,default_skip,0,0,1280,720
47,r0c1,0,1,0.9132,0.9603,0.8931,detect,high_importance_detect,1280,0,2560,720
47,r0c2,0,2,0.1621,0.2401,0.1286,skip,default_skip,2560,0,3840,720
47,r1c0,1,0,0.5977,0.5542,0.6163,detect,high_importance_detect,0,720,1280,1440
47,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
47,r1c2,1,2,0.3221,0.3377,0.3155,skip,default_skip,2560,720,3840,1440
47,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
47,r2c1,2,1,0.3558,0.1383,0.449,skip,default_skip,1280,1440,2560,2160
47,r2c2,2,2,0.0932,0.0287,0.1209,skip,default_skip,2560,1440,3840,2160
48,r0c0,0,0,0.23,0.2935,0.2028,skip,default_skip,0,0,1280,720
48,r0c1,0,1,0.8994,0.9585,0.8741,detect,high_importance_detect,1280,0,2560,720
48,r0c2,0,2,0.1509,0.2435,0.1112,skip,default_skip,2560,0,3840,720
48,r1c0,1,0,0.5973,0.5616,0.6125,detect,high_importance_detect,0,720,1280,1440
48,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
48,r1c2,1,2,0.306,0.309,0.3047,skip,default_skip,2560,720,3840,1440
48,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
48,r2c1,2,1,0.348,0.1444,0.4353,skip,default_skip,1280,1440,2560,2160
48,r2c2,2,2,0.0935,0.0312,0.1201,skip,default_skip,2560,1440,3840,2160
49,r0c0,0,0,0.2238,0.2758,0.2016,skip,default_skip,0,0,1280,720
49,r0c1,0,1,0.8912,0.9463,0.8676,detect,high_importance_detect,1280,0,2560,720
49,r0c2,0,2,0.1557,0.2386,0.1202,skip,default_skip,2560,0,3840,720
49,r1c0,1,0,0.5898,0.5481,0.6076,detect,high_importance_detect,0,720,1280,1440
49,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
49,r1c2,1,2,0.2816,0.2608,0.2906,skip,default_skip,2560,720,3840,1440
49,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
49,r2c1,2,1,0.3454,0.1352,0.4355,skip,default_skip,1280,1440,2560,2160
49,r2c2,2,2,0.0916,0.0275,0.119,skip,default_skip,2560,1440,3840,2160
50,r0c0,0,0,0.213,0.2622,0.1919,skip,default_skip,0,0,1280,720
50,r0c1,0,1,0.8655,0.8822,0.8583,detect,high_importance_detect,1280,0,2560,720
50,r0c2,0,2,0.1478,0.2188,0.1174,skip,default_skip,2560,0,3840,720
50,r1c0,1,0,0.5797,0.5299,0.601,detect,high_importance_detect,0,720,1280,1440
50,r1c1,1,1,1.0,1.0,1.0,detect,high_importance_detect,1280,720,2560,1440
50,r1c2,1,2,0.2521,0.2158,0.2677,skip,default_skip,2560,720,3840,1440
50,r2c0,2,0,0.0,0.0,0.0,skip,default_skip,0,1440,1280,2160
50,r2c1,2,1,0.34,0.1304,0.4298,skip,default_skip,1280,1440,2560,2160
50,r2c2,2,2,0.0968,0.0304,0.1252,skip,default_skip,2560,1440,3840,2160
