frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
7,spatial_dsl,r1c0,2,0.3474,1189.94,1189.44,1278.90,1269.28
7,spatial_dsl,r1c1,2,0.8784,1280.02,1180.37,1572.16,1338.24
8,full_frame_reference,full,2,0.6294,1170.12,1163.39,1541.50,1340.65
8,full_frame_reference,full,7,0.4178,3577.47,1173.11,3838.28,1368.11
8,full_frame_reference,full,2,0.3891,469.57,1180.14,616.44,1275.96
8,full_frame_reference,full,2,0.3873,413.72,1173.27,614.04,1277.63
8,full_frame_reference,full,7,0.3851,1.95,1095.31,198.71,1327.30
8,full_frame_reference,full,2,0.3711,3585.18,1185.87,3838.19,1368.48
8,full_frame_reference,full,2,0.3440,364.06,1165.28,616.66,1284.37
8,full_frame_reference,full,7,0.3357,3577.66,1092.53,3838.97,1366.08
8,spatial_dsl,r1c0,2,0.6916,408.57,1175.13,613.10,1273.84
8,spatial_dsl,r1c0,7,0.6343,0.83,1096.10,197.43,1333.98
8,spatial_dsl,r1c0,2,0.6031,1174.29,1191.40,1279.27,1336.37
8,spatial_dsl,r1c0,0,0.5918,360.85,1160.20,408.52,1274.97
8,spatial_dsl,r1c1,2,0.8519,1280.57,1175.78,1542.28,1338.38
8,spatial_dsl,r1c1,0,0.2756,1636.02,1159.44,1687.38,1286.93
9,full_frame_reference,full,2,0.7549,1147.56,1166.67,1504.33,1338.76
9,full_frame_reference,full,7,0.6176,3522.36,1099.94,3838.94,1366.99
9,full_frame_reference,full,2,0.4378,469.80,1178.64,623.05,1275.12
9,full_frame_reference,full,2,0.4265,3523.40,1099.82,3837.68,1365.60
9,full_frame_reference,full,2,0.4085,380.46,1167.61,619.75,1277.71
9,full_frame_reference,full,7,0.3078,0.16,1098.06,173.53,1367.37
9,spatial_dsl,r1c0,2,0.6768,1147.99,1184.11,1279.29,1338.10
9,spatial_dsl,r1c0,2,0.6559,410.07,1174.73,614.50,1273.59
9,spatial_dsl,r1c0,7,0.5239,0.39,1095.90,180.88,1328.59
9,spatial_dsl,r1c0,0,0.4761,364.66,1161.58,411.86,1271.87
9,spatial_dsl,r1c0,2,0.2877,372.36,1172.11,539.35,1273.54
9,spatial_dsl,r1c1,2,0.6441,1280.00,1178.21,1512.85,1337.30
10,full_frame_reference,full,2,0.8183,1110.24,1173.83,1485.23,1337.31
10,full_frame_reference,full,2,0.4882,365.92,1164.91,619.70,1280.11
10,full_frame_reference,full,7,0.4416,3442.51,1095.52,3838.50,1362.43
10,full_frame_reference,full,2,0.3900,3441.95,1094.80,3839.01,1356.63
10,full_frame_reference,full,2,0.3765,468.80,1177.51,618.20,1273.48
10,full_frame_reference,full,7,0.3110,0.78,1095.53,166.86,1396.39
10,spatial_dsl,r1c0,2,0.8275,1114.88,1183.47,1279.27,1337.98
10,spatial_dsl,r1c0,2,0.6919,411.02,1174.65,624.00,1272.47
10,spatial_dsl,r1c0,0,0.5487,369.70,1160.15,415.23,1278.85
10,spatial_dsl,r1c0,7,0.4979,0.19,1096.38,169.99,1394.81
10,spatial_dsl,r1c0,0,0.4534,635.75,1173.88,683.83,1279.53
10,spatial_dsl,r1c1,2,0.7419,1280.67,1179.23,1478.29,1336.80
11,full_frame_reference,full,2,0.7627,1082.02,1184.21,1447.89,1340.62
11,full_frame_reference,full,7,0.5917,3367.36,1087.84,3837.84,1362.04
11,full_frame_reference,full,2,0.4188,415.07,1171.57,621.37,1275.18
11,full_frame_reference,full,2,0.3549,469.10,1176.53,622.63,1273.41
11,full_frame_reference,full,7,0.3147,0.77,1098.08,155.47,1390.44
11,spatial_dsl,r1c0,2,0.8350,1086.05,1182.19,1279.02,1337.30
11,spatial_dsl,r1c0,2,0.6507,410.91,1174.74,624.16,1272.31
11,spatial_dsl,r1c0,7,0.3590,0.44,1099.26,153.14,1385.52
11,spatial_dsl,r1c0,0,0.3020,375.76,1162.51,417.91,1247.70
11,spatial_dsl,r1c0,2,0.2996,371.92,1172.73,561.68,1273.00
11,spatial_dsl,r1c0,0,0.2792,637.86,1177.45,683.63,1280.08
11,spatial_dsl,r1c0,0,0.2738,372.97,1161.99,418.66,1275.13
11,spatial_dsl,r1c1,2,0.7217,1280.56,1181.22,1446.31,1336.28
11,spatial_dsl,r1c1,0,0.3756,1645.62,1158.60,1694.38,1285.62
11,spatial_dsl,r1c1,2,0.3460,1333.83,1153.12,1538.81,1290.51
11,spatial_dsl,r1c1,7,0.3342,1281.26,1147.87,1538.97,1291.48
11,spatial_dsl,r1c2,7,0.6902,3369.20,1081.29,3839.67,1363.79
11,spatial_dsl,r1c2,7,0.3780,2560.00,960.17,3836.42,1260.97
12,full_frame_reference,full,2,0.8539,1047.91,1183.97,1413.31,1338.89
12,full_frame_reference,full,7,0.5583,3331.43,1087.49,3838.58,1362.44
12,full_frame_reference,full,7,0.4058,0.68,1099.85,136.57,1388.80
12,full_frame_reference,full,2,0.3658,374.08,1163.04,629.09,1279.28
12,full_frame_reference,full,6,0.2792,1419.48,949.12,3831.83,1299.42
12,spatial_dsl,r1c0,2,0.8707,1051.85,1181.96,1279.32,1335.97
12,spatial_dsl,r1c0,2,0.5611,366.82,1173.63,632.43,1272.77
12,spatial_dsl,r1c0,0,0.5190,642.26,1169.62,685.40,1276.99
12,spatial_dsl,r1c0,2,0.3632,374.91,1171.56,561.09,1271.39
12,spatial_dsl,r1c1,2,0.6770,1280.00,1180.50,1413.50,1334.97
12,spatial_dsl,r1c1,7,0.4527,1283.99,1145.70,1544.85,1289.61
12,spatial_dsl,r1c1,0,0.4255,1649.05,1159.07,1696.62,1286.40
12,spatial_dsl,r1c2,7,0.6680,3317.63,1069.08,3838.21,1368.38
12,spatial_dsl,r1c2,7,0.3395,2560.00,958.07,3834.15,1261.84
13,full_frame_reference,full,2,0.7163,1022.05,1185.67,1379.40,1339.21
13,full_frame_reference,full,7,0.6715,3276.21,1074.32,3838.64,1367.72
13,full_frame_reference,full,2,0.3469,392.04,1166.24,634.52,1276.86
13,full_frame_reference,full,2,0.3041,501.32,1176.22,634.94,1272.78
13,spatial_dsl,r1c0,2,0.8421,1023.44,1182.54,1278.82,1337.52
13,spatial_dsl,r1c0,2,0.5814,387.87,1173.94,632.23,1272.20
13,spatial_dsl,r1c0,0,0.4359,639.64,1168.83,686.32,1275.54
13,spatial_dsl,r1c0,7,0.3533,0.17,1099.54,112.43,1323.32
13,spatial_dsl,r1c1,2,0.5567,1280.90,1184.82,1380.65,1334.70
13,spatial_dsl,r1c1,7,0.5154,1288.22,1149.84,1538.05,1289.60
13,spatial_dsl,r1c1,0,0.4152,1649.59,1159.21,1697.29,1285.20
13,spatial_dsl,r1c2,7,0.6452,3251.25,1079.98,3838.80,1368.33
14,full_frame_reference,full,2,0.7326,987.21,1186.85,1345.20,1341.12
14,full_frame_reference,full,7,0.5415,3222.02,1073.32,3838.46,1369.19
14,full_frame_reference,full,2,0.3803,384.16,1163.74,633.60,1278.75
14,full_frame_reference,full,2,0.2637,497.37,1174.13,638.71,1273.55
14,spatial_dsl,r1c0,2,0.8265,992.35,1181.40,1276.53,1337.19
14,spatial_dsl,r1c0,2,0.6106,376.55,1174.14,638.37,1273.28
14,spatial_dsl,r1c0,0,0.4528,642.64,1171.10,689.02,1275.60
14,spatial_dsl,r1c0,7,0.3158,0.67,1100.49,104.50,1324.58
14,spatial_dsl,r1c1,2,0.7551,1280.00,1188.00,1354.70,1334.44
14,spatial_dsl,r1c1,0,0.5522,1651.69,1157.52,1701.42,1284.74
14,spatial_dsl,r1c1,2,0.4021,1288.05,1147.26,1537.69,1289.45
14,spatial_dsl,r1c1,7,0.3809,1281.82,1147.95,1540.52,1290.14
14,spatial_dsl,r1c2,7,0.6056,3194.13,1082.76,3838.54,1369.67
15,full_frame_reference,full,2,0.6756,962.55,1188.16,1319.22,1336.12
15,full_frame_reference,full,7,0.5460,3151.62,1064.46,3838.33,1367.01
15,full_frame_reference,full,2,0.4846,378.13,1153.37,637.39,1279.72
15,full_frame_reference,full,2,0.3061,1290.22,1150.64,1535.93,1290.20
15,spatial_dsl,r1c0,2,0.8539,961.29,1183.31,1278.78,1337.37
15,spatial_dsl,r1c0,2,0.6408,388.36,1174.05,639.32,1273.82
15,spatial_dsl,r1c0,7,0.3515,0.47,1104.00,80.60,1310.51
15,spatial_dsl,r1c1,2,0.7098,1280.00,1149.05,1543.26,1289.53
15,spatial_dsl,r1c1,2,0.6622,1280.10,1210.20,1321.35,1330.79
15,spatial_dsl,r1c1,0,0.2550,1656.69,1157.90,1704.07,1283.95
15,spatial_dsl,r1c2,7,0.6921,3139.13,1065.51,3838.07,1367.78
