frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
1,uniform_tiled_all_blocks,r1c1,2,0.7828,2488.14,1213.60,2559.54,1311.01
1,uniform_tiled_all_blocks,r1c1,2,0.7363,1834.29,833.43,1953.43,929.62
1,uniform_tiled_all_blocks,r1c1,2,0.6565,1606.42,844.74,1713.93,935.84
1,uniform_tiled_all_blocks,r1c1,2,0.6415,2177.76,821.96,2313.60,919.39
1,uniform_tiled_all_blocks,r1c1,7,0.6340,2512.72,818.09,2559.48,920.82
1,uniform_tiled_all_blocks,r1c1,2,0.6043,2372.28,825.94,2460.73,915.97
1,uniform_tiled_all_blocks,r1c1,2,0.5993,1729.64,841.90,1839.83,942.45
1,uniform_tiled_all_blocks,r1c1,2,0.5887,1685.55,807.29,1782.42,887.09
1,uniform_tiled_all_blocks,r1c1,2,0.5612,1795.81,795.06,1897.23,871.62
1,uniform_tiled_all_blocks,r1c1,7,0.5480,1460.36,804.38,1585.47,939.47
1,uniform_tiled_all_blocks,r1c1,2,0.5131,1949.72,827.52,2077.79,923.54
1,uniform_tiled_all_blocks,r1c1,2,0.4766,1280.01,849.58,1448.65,951.25
1,uniform_tiled_all_blocks,r1c1,2,0.4079,1939.42,720.00,2060.81,774.61
1,uniform_tiled_all_blocks,r1c1,2,0.3299,1913.53,800.32,2005.86,868.22
1,uniform_tiled_all_blocks,r1c1,2,0.3129,2041.48,720.00,2153.36,767.48
1,uniform_tiled_all_blocks,r1c1,2,0.2900,1567.22,808.02,1663.87,892.89
1,uniform_tiled_all_blocks,r1c2,2,0.9252,3207.26,952.62,3490.50,1064.40
1,uniform_tiled_all_blocks,r1c2,2,0.9213,3184.63,1146.76,3632.30,1351.82
1,uniform_tiled_all_blocks,r1c2,2,0.8956,2560.90,1194.90,2833.93,1368.36
1,uniform_tiled_all_blocks,r1c2,2,0.8623,3547.77,720.00,3676.15,789.16
1,uniform_tiled_all_blocks,r1c2,2,0.8471,3620.67,784.25,3769.72,875.27
1,uniform_tiled_all_blocks,r1c2,2,0.7469,3724.24,1062.03,3839.46,1243.36
1,uniform_tiled_all_blocks,r1c2,2,0.7207,3684.63,950.53,3825.25,1065.63
1,uniform_tiled_all_blocks,r1c2,2,0.7000,2918.16,885.45,3102.37,981.57
