frame_id,block_id,row,col,importance,motion,edge,selected_mode,rule_applied,x1,y1,x2,y2,feedback_score
16,r0c2,0,2,0.1456,0.1898,0.1267,skip,default_skip,2560,0,3840,720,0.0
16,r1c0,1,0,0.5659,0.8624,0.4388,detect,motion_region_detect,0,720,1280,1440,0.0576
16,r1c1,1,1,0.9666,0.8886,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
16,r1c2,1,2,0.7558,1.0,0.6511,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
16,r2c0,2,0,0.3552,0.7065,0.2046,skip,default_skip,0,1440,1280,2160,0.0
16,r2c1,2,1,0.0723,0.0,0.1033,skip,default_skip,1280,1440,2560,2160,0.0
16,r2c2,2,2,0.0947,0.1185,0.0845,skip,default_skip,2560,1440,3840,2160,0.0
17,r0c0,0,0,0.0981,0.1555,0.0735,skip,default_skip,0,0,1280,720,0.0
17,r0c1,0,1,0.0081,0.0271,0.0,skip,default_skip,1280,0,2560,720,0.0
17,r0c2,0,2,0.1659,0.2297,0.1386,skip,default_skip,2560,0,3840,720,0.0
17,r1c0,1,0,0.5471,0.7495,0.4604,detect,motion_region_detect,0,720,1280,1440,0.0
17,r1c1,1,1,0.938,0.7932,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
17,r1c2,1,2,0.7668,1.0,0.6669,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
17,r2c0,2,0,0.3287,0.5905,0.2164,skip,default_skip,0,1440,1280,2160,0.0
17,r2c1,2,1,0.0733,0.0,0.1047,skip,default_skip,1280,1440,2560,2160,0.0
17,r2c2,2,2,0.1048,0.1241,0.0966,skip,default_skip,2560,1440,3840,2160,0.0
18,r0c0,0,0,0.1021,0.166,0.0747,skip,default_skip,0,0,1280,720,0.0
18,r0c1,0,1,0.0121,0.0403,0.0,skip,default_skip,1280,0,2560,720,0.0
18,r0c2,0,2,0.1872,0.276,0.1491,skip,default_skip,2560,0,3840,720,0.0
18,r1c0,1,0,0.5354,0.7423,0.4467,detect,motion_region_detect,0,720,1280,1440,0.0
18,r1c1,1,1,0.9323,0.7744,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
18,r1c2,1,2,0.7732,1.0,0.676,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
18,r2c0,2,0,0.2856,0.5122,0.1884,skip,default_skip,0,1440,1280,2160,0.0
18,r2c1,2,1,0.0722,0.0,0.1032,skip,default_skip,1280,1440,2560,2160,0.0
18,r2c2,2,2,0.0994,0.1147,0.0928,skip,default_skip,2560,1440,3840,2160,0.0
19,r0c0,0,0,0.1023,0.1606,0.0773,skip,default_skip,0,0,1280,720,0.0
19,r0c1,0,1,0.007,0.0232,0.0,skip,default_skip,1280,0,2560,720,0.0
19,r0c2,0,2,0.1918,0.2887,0.1502,skip,default_skip,2560,0,3840,720,0.0
19,r1c0,1,0,0.5212,0.704,0.4429,detect,motion_region_detect,0,720,1280,1440,0.0
19,r1c1,1,1,0.9275,0.7585,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
19,r1c2,1,2,0.7806,1.0,0.6866,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
19,r2c0,2,0,0.2739,0.4789,0.1861,skip,default_skip,0,1440,1280,2160,0.0
19,r2c1,2,1,0.0752,0.0,0.1074,skip,default_skip,1280,1440,2560,2160,0.0
19,r2c2,2,2,0.0999,0.1495,0.0787,skip,default_skip,2560,1440,3840,2160,0.0
20,r0c0,0,0,0.112,0.1812,0.0824,skip,default_skip,0,0,1280,720,0.0
20,r0c1,0,1,0.0162,0.054,0.0,skip,default_skip,1280,0,2560,720,0.0
20,r0c2,0,2,0.1991,0.3151,0.1494,skip,default_skip,2560,0,3840,720,0.0
20,r1c0,1,0,0.4985,0.6826,0.4197,skip,default_skip,0,720,1280,1440,0.0
20,r1c1,1,1,0.9227,0.7423,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
20,r1c2,1,2,0.7794,1.0,0.6848,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
20,r2c0,2,0,0.2417,0.4138,0.168,skip,default_skip,0,1440,1280,2160,0.0
20,r2c1,2,1,0.0728,0.0,0.104,skip,default_skip,1280,1440,2560,2160,0.0
20,r2c2,2,2,0.0788,0.0914,0.0733,skip,default_skip,2560,1440,3840,2160,0.0
21,r0c0,0,0,0.1008,0.1666,0.0727,skip,default_skip,0,0,1280,720,0.0
21,r0c1,0,1,0.0061,0.0203,0.0,skip,default_skip,1280,0,2560,720,0.0
21,r0c2,0,2,0.2069,0.3191,0.1589,skip,default_skip,2560,0,3840,720,0.0
21,r1c0,1,0,0.4511,0.6251,0.3765,skip,default_skip,0,720,1280,1440,0.0
21,r1c1,1,1,0.9265,0.7549,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
21,r1c2,1,2,0.7853,1.0,0.6934,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
21,r2c0,2,0,0.2004,0.3696,0.1279,skip,default_skip,0,1440,1280,2160,0.0
21,r2c1,2,1,0.0564,0.0,0.0806,skip,default_skip,1280,1440,2560,2160,0.0
21,r2c2,2,2,0.0743,0.0951,0.0654,skip,default_skip,2560,1440,3840,2160,0.0
22,r0c0,0,0,0.0995,0.1358,0.0839,skip,default_skip,0,0,1280,720,0.0
22,r0c1,0,1,0.0061,0.0205,0.0,skip,default_skip,1280,0,2560,720,0.0
22,r0c2,0,2,0.2033,0.3084,0.1582,skip,default_skip,2560,0,3840,720,0.0
22,r1c0,1,0,0.4946,0.6335,0.4351,skip,default_skip,0,720,1280,1440,0.0
22,r1c1,1,1,0.9182,0.7274,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
22,r1c2,1,2,0.7913,1.0,0.7019,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
22,r2c0,2,0,0.2086,0.3432,0.1509,skip,default_skip,0,1440,1280,2160,0.0
22,r2c1,2,1,0.0663,0.0,0.0948,skip,default_skip,1280,1440,2560,2160,0.0
22,r2c2,2,2,0.0896,0.0938,0.0879,skip,default_skip,2560,1440,3840,2160,0.0
23,r0c0,0,0,0.0939,0.1358,0.0759,skip,default_skip,0,0,1280,720,0.0
23,r0c1,0,1,0.0031,0.0104,0.0,skip,default_skip,1280,0,2560,720,0.0
23,r0c2,0,2,0.2144,0.3413,0.16,skip,default_skip,2560,0,3840,720,0.0
23,r1c0,1,0,0.4979,0.6211,0.445,skip,default_skip,0,720,1280,1440,0.0
23,r1c1,1,1,0.9199,0.7332,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
23,r1c2,1,2,0.8039,1.0,0.7198,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
23,r2c0,2,0,0.1991,0.3101,0.1515,skip,default_skip,0,1440,1280,2160,0.0
23,r2c1,2,1,0.0651,0.0,0.093,skip,default_skip,1280,1440,2560,2160,0.0
23,r2c2,2,2,0.0872,0.0991,0.0821,skip,default_skip,2560,1440,3840,2160,0.0
24,r0c0,0,0,0.0856,0.1181,0.0717,skip,default_skip,0,0,1280,720,0.0
24,r0c1,0,1,0.0082,0.0273,0.0,skip,default_skip,1280,0,2560,720,0.0
24,r0c2,0,2,0.2176,0.3507,0.1605,skip,default_skip,2560,0,3840,720,0.0
24,r1c0,1,0,0.4897,0.5998,0.4425,skip,default_skip,0,720,1280,1440,0.0
24,r1c1,1,1,0.9196,0.732,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
24,r1c2,1,2,0.7942,1.0,0.7061,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
24,r2c0,2,0,0.1911,0.2832,0.1516,skip,default_skip,0,1440,1280,2160,0.0
24,r2c1,2,1,0.0663,0.0,0.0948,skip,default_skip,1280,1440,2560,2160,0.0
24,r2c2,2,2,0.0712,0.0656,0.0737,skip,default_skip,2560,1440,3840,2160,0.0
25,r0c0,0,0,0.0787,0.1044,0.0676,skip,default_skip,0,0,1280,720,0.0
25,r0c1,0,1,0.0039,0.0129,0.0,skip,default_skip,1280,0,2560,720,0.0
25,r0c2,0,2,0.2236,0.3628,0.1639,skip,default_skip,2560,0,3840,720,0.0
25,r1c0,1,0,0.478,0.5917,0.4293,skip,default_skip,0,720,1280,1440,0.0
25,r1c1,1,1,0.9273,0.7577,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
25,r1c2,1,2,0.7679,1.0,0.6684,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
25,r2c0,2,0,0.1865,0.2639,0.1534,skip,default_skip,0,1440,1280,2160,0.0
25,r2c1,2,1,0.0649,0.0,0.0927,skip,default_skip,1280,1440,2560,2160,0.0
25,r2c2,2,2,0.0708,0.0621,0.0745,skip,default_skip,2560,1440,3840,2160,0.0
26,r0c0,0,0,0.0704,0.0885,0.0626,skip,default_skip,0,0,1280,720,0.0
26,r0c1,0,1,0.0037,0.0122,0.0,skip,default_skip,1280,0,2560,720,0.0
26,r0c2,0,2,0.2224,0.3688,0.1597,skip,default_skip,2560,0,3840,720,0.0
26,r1c0,1,0,0.4622,0.5749,0.4139,skip,default_skip,0,720,1280,1440,0.0
26,r1c1,1,1,0.9242,0.7474,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
26,r1c2,1,2,0.7723,1.0,0.6747,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
26,r2c0,2,0,0.1666,0.2369,0.1365,skip,default_skip,0,1440,1280,2160,0.0
26,r2c1,2,1,0.064,0.0,0.0915,skip,default_skip,1280,1440,2560,2160,0.0
26,r2c2,2,2,0.0677,0.0431,0.0782,skip,default_skip,2560,1440,3840,2160,0.0
27,r0c0,0,0,0.0789,0.1131,0.0642,skip,default_skip,0,0,1280,720,0.0
27,r0c1,0,1,0.0115,0.0382,0.0,skip,default_skip,1280,0,2560,720,0.0
27,r0c2,0,2,0.2303,0.395,0.1598,skip,default_skip,2560,0,3840,720,0.0
27,r1c0,1,0,0.4513,0.5504,0.4088,skip,default_skip,0,720,1280,1440,0.0
27,r1c1,1,1,0.9261,0.7538,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
27,r1c2,1,2,0.7768,1.0,0.6811,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
27,r2c0,2,0,0.1526,0.2287,0.1201,skip,default_skip,0,1440,1280,2160,0.0
27,r2c1,2,1,0.0664,0.0,0.0948,skip,default_skip,1280,1440,2560,2160,0.0
27,r2c2,2,2,0.0903,0.1063,0.0834,skip,default_skip,2560,1440,3840,2160,0.0
28,r0c0,0,0,0.0768,0.1222,0.0573,skip,default_skip,0,0,1280,720,0.0
28,r0c1,0,1,0.0188,0.0627,0.0,skip,default_skip,1280,0,2560,720,0.0
28,r0c2,0,2,0.234,0.4078,0.1595,skip,default_skip,2560,0,3840,720,0.0
28,r1c0,1,0,0.4208,0.5393,0.37,skip,default_skip,0,720,1280,1440,0.0
28,r1c1,1,1,0.9166,0.7221,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
28,r1c2,1,2,0.7611,1.0,0.6587,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
28,r2c0,2,0,0.1312,0.189,0.1065,skip,default_skip,0,1440,1280,2160,0.0
28,r2c1,2,1,0.0679,0.0,0.0969,skip,default_skip,1280,1440,2560,2160,0.0
28,r2c2,2,2,0.0744,0.0827,0.0708,skip,default_skip,2560,1440,3840,2160,0.0
29,r0c0,0,0,0.0633,0.0899,0.0519,skip,default_skip,0,0,1280,720,0.0
29,r0c1,0,1,0.009,0.0301,0.0,skip,default_skip,1280,0,2560,720,0.0
29,r0c2,0,2,0.2328,0.3984,0.1618,skip,default_skip,2560,0,3840,720,0.0
29,r1c0,1,0,0.4192,0.5124,0.3793,skip,default_skip,0,720,1280,1440,0.0
29,r1c1,1,1,0.9148,0.7159,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
29,r1c2,1,2,0.7659,1.0,0.6655,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
29,r2c0,2,0,0.1303,0.1845,0.1071,skip,default_skip,0,1440,1280,2160,0.0
29,r2c1,2,1,0.07,0.0,0.1,skip,default_skip,1280,1440,2560,2160,0.0
29,r2c2,2,2,0.0642,0.077,0.0587,skip,default_skip,2560,1440,3840,2160,0.0
30,r0c0,0,0,0.0523,0.0551,0.0511,skip,default_skip,0,0,1280,720,0.0
30,r0c1,0,1,0.0,0.0,0.0,skip,default_skip,1280,0,2560,720,0.0
30,r0c2,0,2,0.2285,0.3879,0.1602,skip,default_skip,2560,0,3840,720,0.0
30,r1c0,1,0,0.3939,0.4641,0.3638,skip,default_skip,0,720,1280,1440,0.0
30,r1c1,1,1,0.9096,0.6985,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
30,r1c2,1,2,0.7608,1.0,0.6583,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
30,r2c0,2,0,0.1183,0.1336,0.1117,skip,default_skip,0,1440,1280,2160,0.0
30,r2c1,2,1,0.0896,0.0272,0.1164,skip,default_skip,1280,1440,2560,2160,0.0
30,r2c2,2,2,0.06,0.0548,0.0622,skip,default_skip,2560,1440,3840,2160,0.0
31,r0c0,0,0,0.0495,0.061,0.0446,skip,default_skip,0,0,1280,720,0.0
31,r0c1,0,1,0.0,0.0,0.0,skip,default_skip,1280,0,2560,720,0.0
31,r0c2,0,2,0.2359,0.4167,0.1584,skip,default_skip,2560,0,3840,720,0.0
31,r1c0,1,0,0.3885,0.4566,0.3593,skip,default_skip,0,720,1280,1440,0.0
31,r1c1,1,1,0.9147,0.7155,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
31,r1c2,1,2,0.7624,1.0,0.6606,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
31,r2c0,2,0,0.1116,0.1382,0.1001,skip,default_skip,0,1440,1280,2160,0.0
31,r2c1,2,1,0.1016,0.0812,0.1104,skip,default_skip,1280,1440,2560,2160,0.0
31,r2c2,2,2,0.0808,0.1289,0.0603,skip,default_skip,2560,1440,3840,2160,0.0
