frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
11,spatial_dsl_selected_blocks_320,r1c2,5,0.2738,2560.54,1028.75,2601.16,1242.48
12,full_frame_reference,full,7,0.6970,2150.98,980.63,2620.73,1285.43
12,full_frame_reference,full,2,0.3645,1943.61,1038.56,2050.35,1098.23
12,full_frame_reference,full,2,0.2980,1.66,1535.74,3806.89,2138.28
12,uniform_tiled_all_blocks,r1c1,7,0.6866,2153.40,990.92,2557.96,1286.56
12,uniform_tiled_all_blocks,r1c1,2,0.5788,1959.72,1037.27,2045.82,1098.16
12,uniform_tiled_all_blocks,r1c1,2,0.5030,2153.34,987.51,2557.92,1286.97
12,uniform_tiled_all_blocks,r1c1,2,0.3254,1930.23,1030.91,2012.36,1088.06
12,uniform_tiled_all_blocks,r1c2,5,0.7667,2560.15,1007.11,2611.29,1248.92
12,uniform_tiled_all_blocks,r2c0,2,0.2537,8.94,1444.00,1273.46,2141.11
12,uniform_tiled_all_blocks,r2c2,4,0.3375,2563.82,1604.24,3833.56,2142.76
12,spatial_dsl_selected_blocks_320,r1c1,7,0.6859,2153.39,990.92,2557.96,1286.56
12,spatial_dsl_selected_blocks_320,r1c1,2,0.5786,1959.73,1037.26,2045.81,1098.17
12,spatial_dsl_selected_blocks_320,r1c1,2,0.5034,2153.33,987.51,2557.91,1286.96
12,spatial_dsl_selected_blocks_320,r1c1,2,0.3251,1930.24,1030.89,2012.11,1088.04
12,spatial_dsl_selected_blocks_320,r1c2,5,0.7664,2560.15,1007.11,2611.29,1248.91
13,full_frame_reference,full,7,0.6366,2154.61,986.11,2634.58,1291.23
13,full_frame_reference,full,2,0.4975,1940.95,1039.09,2055.91,1103.97
13,full_frame_reference,full,2,0.2692,24.45,1535.01,3822.24,2133.30
13,uniform_tiled_all_blocks,r1c1,2,0.6179,1959.51,1036.12,2046.27,1096.39
13,uniform_tiled_all_blocks,r1c1,7,0.5962,2154.43,986.47,2558.02,1289.07
13,uniform_tiled_all_blocks,r1c1,2,0.4945,2154.63,984.05,2557.90,1289.92
13,uniform_tiled_all_blocks,r1c1,2,0.3834,1930.92,1031.51,2003.31,1087.52
13,uniform_tiled_all_blocks,r1c1,2,0.2863,2039.04,1020.98,2150.18,1100.14
13,uniform_tiled_all_blocks,r1c1,2,0.2536,1859.74,1032.21,1913.11,1073.96
13,uniform_tiled_all_blocks,r1c2,7,0.3829,2560.42,1001.09,2629.70,1274.89
13,spatial_dsl_selected_blocks_320,r1c1,2,0.6174,1959.50,1036.11,2046.27,1096.38
13,spatial_dsl_selected_blocks_320,r1c1,7,0.5959,2154.42,986.48,2558.02,1289.07
13,spatial_dsl_selected_blocks_320,r1c1,2,0.4950,2154.63,984.04,2557.89,1289.91
13,spatial_dsl_selected_blocks_320,r1c1,2,0.3834,1930.92,1031.49,2003.48,1087.52
13,spatial_dsl_selected_blocks_320,r1c1,2,0.2862,2039.04,1020.98,2150.18,1100.14
13,spatial_dsl_selected_blocks_320,r1c1,2,0.2544,1859.74,1032.19,1913.12,1073.96
13,spatial_dsl_selected_blocks_320,r1c2,7,0.3825,2560.42,1001.09,2629.70,1274.89
14,full_frame_reference,full,7,0.5606,2153.91,989.47,2643.20,1297.02
14,full_frame_reference,full,2,0.4831,2154.34,989.19,2643.76,1297.99
14,full_frame_reference,full,2,0.3335,1944.62,1038.19,2052.87,1103.06
14,full_frame_reference,full,2,0.2642,22.06,1547.78,3817.53,2135.66
14,uniform_tiled_all_blocks,r0c0,33,0.2957,576.35,253.20,782.09,716.09
14,uniform_tiled_all_blocks,r1c1,7,0.6878,2158.67,982.13,2558.01,1292.95
14,uniform_tiled_all_blocks,r1c1,2,0.5761,1962.69,1038.40,2051.26,1097.61
14,uniform_tiled_all_blocks,r1c1,2,0.4232,2144.85,1030.06,2233.37,1123.31
14,uniform_tiled_all_blocks,r1c1,2,0.4139,1931.22,1034.52,2014.78,1091.12
14,uniform_tiled_all_blocks,r1c1,2,0.2533,1860.05,1031.97,1914.46,1072.47
14,uniform_tiled_all_blocks,r1c2,7,0.5365,2560.38,999.33,2645.84,1293.17
14,uniform_tiled_all_blocks,r1c2,2,0.3402,2560.26,1000.51,2644.18,1299.91
14,uniform_tiled_all_blocks,r2c0,2,0.3478,8.75,1445.20,1274.60,2141.41
14,uniform_tiled_all_blocks,r2c2,4,0.3668,2563.50,1603.26,3833.17,2146.16
14,spatial_dsl_selected_blocks_320,r1c1,7,0.6876,2158.67,982.13,2558.01,1292.96
14,spatial_dsl_selected_blocks_320,r1c1,2,0.5761,1962.69,1038.39,2051.26,1097.61
14,spatial_dsl_selected_blocks_320,r1c1,2,0.4234,2144.85,1030.06,2233.38,1123.29
14,spatial_dsl_selected_blocks_320,r1c1,2,0.4138,1931.22,1034.53,2014.75,1091.11
14,spatial_dsl_selected_blocks_320,r1c1,2,0.2531,1860.05,1031.96,1914.44,1072.46
14,spatial_dsl_selected_blocks_320,r1c2,7,0.5359,2560.38,999.34,2645.84,1293.17
14,spatial_dsl_selected_blocks_320,r1c2,2,0.3406,2560.26,1000.53,2644.18,1299.91
15,full_frame_reference,full,7,0.5785,2157.67,981.24,2664.64,1299.94
15,full_frame_reference,full,2,0.5170,2159.63,981.69,2664.05,1300.69
15,uniform_tiled_all_blocks,r1c1,7,0.7839,2160.44,984.29,2558.31,1299.14
15,uniform_tiled_all_blocks,r1c1,2,0.4456,1963.78,1040.34,2051.72,1098.02
15,uniform_tiled_all_blocks,r1c1,2,0.3968,2151.96,1030.73,2239.39,1117.92
15,uniform_tiled_all_blocks,r1c1,2,0.2960,1931.03,1036.18,2043.03,1097.34
15,uniform_tiled_all_blocks,r1c2,7,0.5787,2560.47,994.98,2658.77,1297.45
